"targetID","Indication"
"T03403","Asthma [ICD-11: CA23] Discontinued in Phase 1"
"T03410","Bacterial infection [ICD-11: 1A00-1C4Z] Phase 2"
"T03410","HIV-infected patients with tuberculosis [ICD-11: 1B10-1B14] Phase 2"
"T03410","Asthma [ICD-11: CA23] Phase 1"
"T03485","Urinary system clinical sympton [ICD-11: MF8Y] Phase 2"
"T03500","Asthma [ICD-11: CA23] Phase 1"
"T03500","Lung cancer [ICD-11: 2C25] Phase 1"
"T03500","Renal cell carcinoma [ICD-11: 2C90] Phase 1"
"T03500","Chronic obstructive pulmonary disease [ICD-11: CA22] Discontinued in Phase 2"
"T03500","Corneal disease [ICD-11: 9A76-9A78] Discontinued in Phase 2"
"T03500","Postoperative inflammation [ICD-11: 1A00-CA43] Discontinued in Phase 1"
"T03500","Aneurysm/dissection [ICD-11: BD50] Investigative"
"T03500","Arterial occlusive disease [ICD-11: BD40] Investigative"
"T03513","Parkinsonism [ICD-11: 8A00] Phase 4"
"T03513","Restless legs syndrome [ICD-11: 7A80] Phase 4"
"T03513","Gastroduodenal motor/secretory disorder [ICD-11: DA41] Phase 3"
"T03513","Brain cancer [ICD-11: 2A00] Phase 2"
"T03513","Endometrial cancer [ICD-11: 2C76] Phase 2"
"T03513","Leukaemia [ICD-11: 2A60-2B33] Phase 2"
"T03513","Lymphoma [ICD-11: 2A80-2A86] Phase 2"
"T03513","Multiple myeloma [ICD-11: 2A83] Phase 2"
"T03513","Respiratory infection [ICD-11: CA07-CA4Z] Phase 2"
"T03513","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T03513","Stomach cancer [ICD-11: 2B72] Phase 2"
"T03573","Diabetes mellitus [ICD-11: 5A10] Phase 2"
"T03573","Lupus erythematosus [ICD-11: 4A40] Phase 2"
"T03573","Rheumatoid arthritis [ICD-11: FA20] Phase 2"
"T03573","Sjogren syndrome [ICD-11: 4A43] Phase 2"
"T03573","B-cell lymphoma [ICD-11: 2A86] Phase 1/2"
"T03573","Leukaemia [ICD-11: 2A60-2B33] Phase 1/2"
"T03573","Mature B-cell leukaemia [ICD-11: 2A82] Phase 1/2"
"T03573","Autoimmune disease [ICD-11: 4A40-4A45] Phase 1"
"T03634","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1/2"
"T03634","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"T03634","Systemic sclerosis [ICD-11: 4A42] Phase 1/2"
"T03634","Prostate cancer [ICD-11: 2C82] Phase 1"
"T03644","Parkinsonism [ICD-11: 8A00] Phase 2"
"T03644","Alzheimer disease [ICD-11: 8A20] Phase 1"
"T03644","Autonomic nervous system disorder [ICD-11: 8D87] Phase 1"
"T03661","Adaptive immunity immunodeficiency [ICD-11: 4A01] Approved"
"T03661","Immunodeficiency [ICD-11: 4A00-4A85] Approved"
"T03661","Malignant haematopoietic neoplasm [ICD-11: 2B33] Approved"
"T03661","Mature B-cell leukaemia [ICD-11: 2A82] Approved"
"T03661","Multiple sclerosis [ICD-11: 8A40] Approved"
"T03661","Chronic pain [ICD-11: MG30] Preregistration"
"T03672","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T03691","Acute myeloid leukaemia [ICD-11: 2A60] Approved"
"T03691","Chronic skin disorder [ICD-11: ME63] Phase 1"
"T03691","Myocardial infarction [ICD-11: BA41-BA43] Discontinued in Phase 2"
"T03691","Postoperative inflammation [ICD-11: 1A00-CA43] Investigative"
"T03755","Mature B-cell leukaemia [ICD-11: 2A82] Phase 3"
"T03755","Myeloproliferative neoplasm [ICD-11: 2A20] Phase 3"
"T03755","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T03818","Pulmonary hypertension [ICD-11: BB01] Phase 3"
"T03818","Sjogren syndrome [ICD-11: 4A43] Phase 3"
"T03818","Type 2 diabetes mellitus [ICD-11: 5A11] Terminated"
"T03871","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"T03896","Hepatitis virus infection [ICD-11: 1E50-1E51] Approved"
"T03917","Cardiac arrhythmia [ICD-11: BC9Z] Approved"
"T03917","Dental disease [ICD-11: DA08] Approved"
"T03917","Heart failure [ICD-11: BD10-BD1Z] Approved"
"T03917","Hypertension [ICD-11: BA00-BA04] Phase 2"
"T03917","Pancreatic cancer [ICD-11: 2C10] Phase 2"
"T03917","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T03917","Cardiovascular disease [ICD-11: BA00-BE2Z] Discontinued in Phase 2"
"T03917","Genetic cardiac arrhythmia [ICD-11: BC65] Terminated"
"T03963","Asthma [ICD-11: CA23] Phase 2"
"T03963","Motor neuron disease [ICD-11: 8B60] Phase 2"
"T03963","Multiple sclerosis [ICD-11: 8A40] Phase 2"
"T03963","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1"
"T03963","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 1"
"T03963","Neuropathy [ICD-11: 8C0Z] Phase 1"
"T03985","Human immunodeficiency virus disease [ICD-11: 1C60-1C62] Discontinued in Phase 1"
"T04079","Malaria [ICD-11: 1F40-1F45] Phase 2"
"T04084","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"T04183","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Discontinued in Phase 2"
"T04321","Medical/surgical procedure injury [ICD-11: PK80-PK81] Phase 3"
"T04321","Phlegmy cough [ICD-11: SA80-SA8Z] Phase 3"
"T04321","Pneumonia [ICD-11: CA40] Phase 3"
"T04361","Mature B-cell lymphoma [ICD-11: 2A85] Investigative"
"T04388","Myelopathy [ICD-11: 8B42] Clinical trial"
"T04389","Psoriasis [ICD-11: EA90] Phase 2"
"T04389","Ulcerative colitis [ICD-11: DD71] Phase 2"
"T04389","Mild neurocognitive disorder [ICD-11: 6D71] Discontinued in Phase 2"
"T04389","Angina pectoris [ICD-11: BA40] Terminated"
"T04394","Acute diabete complication [ICD-11: 5A2Y] Approved"
"T04394","Essential hypertension [ICD-11: BA00] Phase 1"
"T04394","Heart failure [ICD-11: BD10-BD1Z] Phase 1"
"T04394","Abnormal micturition [ICD-11: MF50] Terminated"
"T04507","Cerebral ischaemia [ICD-11: 8B1Z] Phase 3"
"T04507","Ischaemic/haemorrhagic stroke [ICD-11: 8B20] Phase 3"
"T04689","Tonus and reflex abnormality [ICD-11: MB47] Approved"
"T04741","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"T04773","Acute myeloid leukaemia [ICD-11: 2A60] Phase 3"
"T04773","Heart failure [ICD-11: BD10-BD1Z] Phase 3"
"T04773","Chronic arterial occlusive disease [ICD-11: BD4Z] Phase 2"
"T04773","Retinopathy [ICD-11: 9B71] Phase 1"
"T04820","Malaria [ICD-11: 1F40-1F45] Investigative"
"T04894","Psoriatic arthritis [ICD-11: FA21] Phase 1"
"T04902","Alzheimer disease [ICD-11: 8A20] Phase 1"
"T04902","Trematode disease [ICD-11: 1F8Y] Withdrawn from market"
"T04902","Coronavirus infection [ICD-11: 1D92] Discontinued in Phase 3"
"T04902","Dissociative neurological symptom disorder [ICD-11: 6B60] Discontinued in Phase 3"
"T04902","Cerebral ischaemic stroke [ICD-11: 8B11] Terminated"
"T04911","Hepatitis virus infection [ICD-11: 1E50-1E51] Phase 1"
"T04977","Inborn carbohydrate metabolism error [ICD-11: 5C51] Phase 3"
"T05031","Breast cancer [ICD-11: 2C60-2C6Y] Phase 3"
"T05031","Metastatic lymph node neoplasm [ICD-11: 2D60] Phase 2"
"T05031","Pain [ICD-11: MG30-MG3Z] Phase 2"
"T05031","Colorectal cancer [ICD-11: 2B91] Phase 1/2"
"T05031","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"T05031","Prostate cancer [ICD-11: 2C82] Phase 1"
"T05031","Thrombosis [ICD-11: DB61-GB90] Terminated"
"T05034","Obesity [ICD-11: 5B80-5B81] Terminated"
"T05089","Gout [ICD-11: FA25] Approved"
"T05089","Viral intestinal infection [ICD-11: 1A2Z] Approved"
"T05090","Lymphoma [ICD-11: 2A80-2A86] Phase 1/2"
"T05090","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"T05114","Atopic eczema [ICD-11: EA80] Phase 2"
"T05114","Chronic obstructive pulmonary disease [ICD-11: CA22] Phase 2"
"T05114","Gram-positive bacterial infection [ICD-11: 1B74-1F40] Phase 2"
"T05114","Heart failure [ICD-11: BD10-BD1Z] Phase 2"
"T05114","Left ventricular failure [ICD-11: BD11] Phase 2"
"T05114","Myocardial infarction [ICD-11: BA41-BA43] Phase 2"
"T05114","Cardiovascular disease [ICD-11: BA00-BE2Z] Investigative"
"T05152","Hepatitis virus infection [ICD-11: 1E50-1E51] Approved"
"T05152","Virus infection [ICD-11: 1A24-1D9Z] Phase 2"
"T05196","Gout [ICD-11: FA25] Approved"
"T05351","Chronic obstructive pulmonary disease [ICD-11: CA22] Phase 2"
"T05351","Lung cancer [ICD-11: 2C25] Phase 2"
"T05387","Kidney fibrosis [ICD-11: GC01] Preclinical"
"T05409","Heart failure [ICD-11: BD10-BD1Z] Approved"
"T05409","Hypertension [ICD-11: BA00-BA04] Phase 3"
"T05409","Asthma [ICD-11: CA23] Phase 2"
"T05409","Choreiform disorder [ICD-11: 8A01] Phase 2"
"T05409","Hypotension [ICD-11: BA20-BA21] Phase 2"
"T05409","Intracranial injury [ICD-11: NA07] Phase 2"
"T05409","Lung cancer [ICD-11: 2C25] Phase 2"
"T05409","Multiple sclerosis [ICD-11: 8A40] Phase 2"
"T05409","Cardiovascular disease [ICD-11: BA00-BE2Z] Phase 1"
"T05409","Chronic pain [ICD-11: MG30] Phase 1"
"T05409","Leukaemia [ICD-11: 2A60-2B33] Phase 1"
"T05409","Mature B-cell lymphoma [ICD-11: 2A85] Phase 1"
"T05409","Sexual dysfunction [ICD-11: HA00-HA01] Phase 1"
"T05409","Chronic kidney disease [ICD-11: GB61] Discontinued in Phase 2/3"
"T05409","Kidney failure [ICD-11: GB60-GB6Z] Discontinued in Phase 2/3"
"T05409","Pain [ICD-11: MG30-MG3Z] Discontinued in Phase 2"
"T05409","Heart disease [ICD-11: BA41-BA42] Terminated"
"T05643","Multiple sclerosis [ICD-11: 8A40] Phase 2"
"T05661","Coronary atherosclerosis [ICD-11: BA80] Phase 2"
"T05661","Myocardial infarction [ICD-11: BA41-BA43] Phase 2"
"T05849","Diagnostic imaging [ICD-11: N.A.] Approved"
"T05849","Pancreatic internal secretion disorder [ICD-11: 5A4Y] Approved"
"T05849","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Approved"
"T05849","Duodenal ulcer [ICD-11: DA63] Phase 3"
"T05849","Anxiety disorder [ICD-11: 6B00-6B0Z] Phase 2"
"T05849","Diabetes mellitus [ICD-11: 5A10] Phase 2"
"T05849","Gastric ulcer [ICD-11: DA60] Phase 2"
"T05849","General pain disorder [ICD-11: 8E43] Phase 2"
"T05849","Pancreatic malfunction [ICD-11: DC30-DC3Z] Phase 2"
"T05849","Stomach disease [ICD-11: DA43-DA4Y] Phase 2"
"T05849","Ulcerative colitis [ICD-11: DD71] Phase 2"
"T05849","Thyroid cancer [ICD-11: 2D10] Phase 1"
"T05849","Malignant intestine neoplasm [ICD-11: 2C0Z] Discontinued in Phase 1"
"T05849","Gastro-oesophageal reflux disease [ICD-11: DA22] Preclinical"
"T05849","Obesity [ICD-11: 5B80-5B81] Preclinical"
"T05849","Digestive system disease [ICD-11: DE2Z] Terminated"
"T05849","Dyspepsia [ICD-11: MD92] Terminated"
"T05876","Filovirus disease [ICD-11: 1D60] Approved"
"T05880","Alzheimer disease [ICD-11: 8A20] Patented"
"T05880","Herpes simplex infection [ICD-11: 1F00] Patented"
"T05904","Itching [ICD-11: 1F28-1G07] Investigative"
"T05904","Postoperative inflammation [ICD-11: 1A00-CA43] Investigative"
"T05938","Malignant mesenchymal neoplasm [ICD-11: 2B5D-2B5Y] Phase 3"
"T05938","Ovarian cancer [ICD-11: 2C73] Phase 3"
"T05938","Fallopian tube cancer [ICD-11: 2C74] Phase 1"
"T05938","Mature B-cell lymphoma [ICD-11: 2A85] Phase 1"
"T05938","Peritoneal cancer [ICD-11: 2C51] Phase 1"
"T06011","Brain cancer [ICD-11: 2A00] Phase 2"
"T06011","Chronic kidney disease [ICD-11: GB61] Phase 2"
"T06011","Myelodysplastic syndrome [ICD-11: 2A37] Phase 2"
"T06011","Myeloproliferative neoplasm [ICD-11: 2A20] Phase 2"
"T06011","Non-small cell lung cancer [ICD-11: 2C25] Phase 2"
"T06011","Pancreatic cancer [ICD-11: 2C10] Phase 2"
"T06011","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T06011","Ureteral cancer [ICD-11: 2C92] Phase 2"
"T06011","Anemia [ICD-11: 3A00-3A9Z] Phase 1"
"T06011","Cardiac arrest [ICD-11: MC82] Preclinical"
"T06020","Myasthenia gravis [ICD-11: 8C6Y] Phase 3"
"T06037","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"T06042","Angina pectoris [ICD-11: BA40] Approved"
"T06046","Angina pectoris [ICD-11: BA40] Phase 3"
"T06046","Myocardial infarction [ICD-11: BA41-BA43] Phase 3"
"T06046","Coronary atherosclerosis [ICD-11: BA80] Phase 2"
"T06046","Hypertension [ICD-11: BA00-BA04] Phase 2"
"T06046","Hypotension [ICD-11: BA20-BA21] Phase 2"
"T06046","Intracranial injury [ICD-11: NA07] Phase 2"
"T06046","Pulmonary hypertension [ICD-11: BB01] Phase 1"
"T06093","Lupus erythematosus [ICD-11: 4A40] Phase 2"
"T06093","Psoriasis [ICD-11: EA90] Phase 2"
"T06093","Psoriatic arthritis [ICD-11: FA21] Phase 2"
"T06093","Rheumatoid arthritis [ICD-11: FA20] Phase 2"
"T06093","Systemic sclerosis [ICD-11: 4A42] Phase 2"
"T06093","Glaucoma [ICD-11: 9C61] Phase 1"
"T06093","Postoperative inflammation [ICD-11: 1A00-CA43] Clinical trial"
"T06093","Chronic obstructive pulmonary disease [ICD-11: CA22] Investigative"
"T06093","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"T06128","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"T06182","Cardiomyopathy [ICD-11: BC43] Phase 2"
"T06182","Heart failure [ICD-11: BD10-BD1Z] Phase 2"
"T06182","Hypertension [ICD-11: BA00-BA04] Phase 2"
"T06182","Muscular dystrophy [ICD-11: 8C70] Phase 2"
"T06182","Pulmonary hypertension [ICD-11: BB01] Phase 2"
"T06182","Chronic obstructive pulmonary disease [ICD-11: CA22] Phase 1"
"T06273","Acquired cutaneous blood vessel malformation [ICD-11: EF20] Approved"
"T06273","Fallopian tube cancer [ICD-11: 2C74] Approved"
"T06273","Ovarian cancer [ICD-11: 2C73] Approved"
"T06273","Peritoneal cancer [ICD-11: 2C51] Approved"
"T06273","Acute myeloid leukaemia [ICD-11: 2A60] Phase 3"
"T06273","Cerebrovascular disease [ICD-11: 8B22-8B2Z] Phase 3"
"T06273","Diffuse large B-cell lymphoma [ICD-11: 2A81] Phase 3"
"T06273","Myelodysplastic syndrome [ICD-11: 2A37] Phase 3"
"T06273","Melanoma [ICD-11: 2C30] Phase 2"
"T06273","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"T06273","Coronavirus infection [ICD-11: 1D92] Preclinical"
"T06273","Adaptive immunity immunodeficiency [ICD-11: 4A01] Investigative"
"T06273","Cerebral ischaemia [ICD-11: 8B1Z] Investigative"
"T06273","Ischaemic/haemorrhagic stroke [ICD-11: 8B20] Investigative"
"T06273","Myocardial infarction [ICD-11: BA41-BA43] Investigative"
"T06281","Pneumonia [ICD-11: CA40] Preclinical"
"T06320","Chronic kidney disease [ICD-11: GB61] Phase 2"
"T06365","Inborn carbohydrate metabolism error [ICD-11: 5C51] Terminated"
"T06413","Lung cancer [ICD-11: 2C25] Investigative"
"T06421","Hepatitis virus infection [ICD-11: 1E50-1E51] Approved"
"T06421","Lupus erythematosus [ICD-11: 4A40] Approved"
"T06421","Mature B-cell leukaemia [ICD-11: 2A82] Approved"
"T06421","Multiple sclerosis [ICD-11: 8A40] Approved"
"T06421","Myeloproliferative neoplasm [ICD-11: 2A20] Approved"
"T06421","Renal cell carcinoma [ICD-11: 2C90] Approved"
"T06421","Endometriosis [ICD-11: GA10] Phase 1"
"T06438","Ulcerative colitis [ICD-11: DD71] Approved"
"T06438","Ataxic disorder [ICD-11: 8A03] Phase 1/2"
"T06438","Muscular dystrophy [ICD-11: 8C70] Phase 1/2"
"T06446","Asthma [ICD-11: CA23] Investigative"
"T06455","Mycosis fungoides [ICD-11: 2B01] Approved"
"T06455","Psoriasis [ICD-11: EA90] Approved"
"T06475","Leukaemia [ICD-11: 2A60-2B33] Phase 2"
"T06475","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T06542","Psoriasis [ICD-11: EA90] Phase 3"
"T06542","Psoriatic arthritis [ICD-11: FA21] Phase 3"
"T06569","Bacterial infection [ICD-11: 1A00-1C4Z] Approved"
"T06569","Seborrhoeic dermatitis [ICD-11: EA81] Approved"
"T06569","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T06569","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2"
"T06575","Bladder cancer [ICD-11: 2C94] Phase 2"
"T06671","Adaptive immunity immunodeficiency [ICD-11: 4A01] Phase 3"
"T06671","Type 2 diabetes mellitus [ICD-11: 5A11] Phase 2"
"T06671","Chronic obstructive pulmonary disease [ICD-11: CA22] Phase 1"
"T06671","Follicular lymphoma [ICD-11: 2A80] Phase 1"
"T06671","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 1"
"T06671","Ovarian cancer [ICD-11: 2C73] Phase 1"
"T06671","Supraventricular tachyarrhythmia [ICD-11: BC81] Phase 1"
"T06671","Rheumatoid arthritis [ICD-11: FA20] Discontinued in Phase 1"
"T06770","Human immunodeficiency virus disease [ICD-11: 1C60-1C62] Approved"
"T06841","Asthma [ICD-11: CA23] Approved"
"T06841","Indeterminate colitis [ICD-11: DD72] Approved"
"T06841","Malaria [ICD-11: 1F40-1F45] Approved"
"T06841","Psoriasis [ICD-11: EA90] Approved"
"T06841","Psoriatic arthritis [ICD-11: FA21] Approved"
"T06841","Crohn disease [ICD-11: DD70] Phase 3"
"T06841","Inflammatory spondyloarthritis [ICD-11: FA92] Phase 3"
"T06841","Mature B-cell leukaemia [ICD-11: 2A82] Phase 3"
"T06841","Rheumatoid arthritis [ICD-11: FA20] Phase 2"
"T06841","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T06850","Diabetes mellitus [ICD-11: 5A10] Phase 1"
"T06869","Retinopathy [ICD-11: 9B71] Phase 3"
"T06869","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T06955","Mature T-cell lymphoma [ICD-11: 2A90] Approved"
"T06955","Mycosis fungoides [ICD-11: 2B01] Approved"
"T06955","Sezary syndrome [ICD-11: 2B02] Approved"
"T06955","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Approved"
"T06955","Asthma [ICD-11: CA23] Phase 1"
"T06955","Immune system disease [ICD-11: 4A01-4B41] Phase 1"
"T06955","Immunoproliferative disorder [ICD-11: 2B32] Phase 1"
"T06955","Lymphatic vessel/lymph nodes disorder [ICD-11: BD9Z] Phase 1"
"T06955","Lymphoma [ICD-11: 2A80-2A86] Phase 1"
"T06955","Diabetes mellitus [ICD-11: 5A10] Investigative"
"T06958","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"T07035","Retinal inflammation [ICD-11: 9B72] Approved"
"T07035","Virus infection [ICD-11: 1A24-1D9Z] Investigative"
"T07045","Unspecific body region injury [ICD-11: ND56] Phase 1"
"T07063","Prostate cancer [ICD-11: 2C82] Phase 1"
"T07137","Metabolism inborn error [ICD-11: 5C50] Approved"
"T07137","Viral encephalitis [ICD-11: 1C80] Terminated"
"T07173","Adrenal cancer [ICD-11: 2D11] Approved"
"T07173","Breast cancer [ICD-11: 2C60-2C6Y] Approved"
"T07173","Colorectal cancer [ICD-11: 2B91] Approved"
"T07173","Non-small cell lung cancer [ICD-11: 2C25] Approved"
"T07173","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Approved"
"T07173","Alzheimer disease [ICD-11: 8A20] Phase 3"
"T07173","Pruritus [ICD-11: EC90] Phase 2"
"T07173","Psoriasis [ICD-11: EA90] Phase 2"
"T07173","Lymphoma [ICD-11: 2A80-2A86] Phase 1"
"T07173","Pancreatic cancer [ICD-11: 2C10] Phase 1"
"T07173","Chronic pain [ICD-11: MG30] Patented"
"T07173","General pain disorder [ICD-11: 8E43] Patented"
"T07173","Thymoma [ICD-11: 2C27] Patented"
"T07173","Pain [ICD-11: MG30-MG3Z] Preclinical"
"T07191","Breast cancer [ICD-11: 2C60-2C6Y] Phase 1"
"T07247","Migraine [ICD-11: 8A80] Phase 2/3"
"T07279","Multiple myeloma [ICD-11: 2A83] Phase 1/2"
"T07279","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T07279","Postoperative inflammation [ICD-11: 1A00-CA43] Investigative"
"T07289","Malaria [ICD-11: 1F40-1F45] Approved"
"T07303","Renal cell carcinoma [ICD-11: 2C90] Approved"
"T07303","Circulatory system disease [ICD-11: BE2Z] Phase 3"
"T07303","Liver cancer [ICD-11: 2C12] Phase 3"
"T07303","Prostate cancer [ICD-11: 2C82] Phase 3"
"T07303","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T07303","Stomach cancer [ICD-11: 2B72] Phase 3"
"T07303","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2/3"
"T07303","Lung cancer [ICD-11: 2C25] Phase 2/3"
"T07303","Alzheimer disease [ICD-11: 8A20] Phase 1/2"
"T07341","Reversal of the anticoagulant effects of dabigatran [ICD-11:N.A.] Approved"
"T07374","Prostate cancer [ICD-11: 2C82] Phase 1"
"T07394","Lymphoma [ICD-11: 2A80-2A86] Phase 1/2"
"T07394","Mature T-cell lymphoma [ICD-11: 2A90] Phase 1/2"
"T07394","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"T07400","Alzheimer disease [ICD-11: 8A20] Phase 3"
"T07400","Chronic kidney disease [ICD-11: GB61] Phase 3"
"T07400","Dementia [ICD-11: 6D80-6D8Z] Phase 3"
"T07400","Hypotension [ICD-11: BA20-BA21] Phase 2/3"
"T07403","Crohn disease [ICD-11: DD70] Approved"
"T07403","Indeterminate colitis [ICD-11: DD72] Phase 2"
"T07403","Multiple sclerosis [ICD-11: 8A40] Discontinued in Phase 1"
"T07403","Rheumatoid arthritis [ICD-11: FA20] Discontinued in Phase 1"
"T07448","Amyloidosis [ICD-11: 5D00] Phase 3"
"T07448","Hereditary haemolytic anaemia [ICD-11: 3A10] Phase 3"
"T07448","Lupus erythematosus [ICD-11: 4A40] Phase 3"
"T07448","Thrombotic microangiopathy [ICD-11: 3B65] Phase 3"
"T07485","Low bone mass disorder [ICD-11: FB83] Approved"
"T07485","Viral encephalitis [ICD-11: 1C80] Approved"
"T07485","Virus infection [ICD-11: 1A24-1D9Z] Approved"
"T07507","Deafness [ICD-11: AB52] Phase 1/2"
"T07507","Inherited retinal dystrophy [ICD-11: 9B70] Phase 1/2"
"T07533","Hyper-lipoproteinaemia [ICD-11: 5C80] Phase 1"
"T07569","Malaria [ICD-11: 1F40-1F45] Approved"
"T07584","Postoperative inflammation [ICD-11: 1A00-CA43] Preclinical"
"T07601","Muscular dystrophy [ICD-11: 8C70] Phase 3"
"T07601","Hepatitis virus infection [ICD-11: 1E50-1E51] Phase 2"
"T07601","Glaucoma [ICD-11: 9C61] Preclinical"
"T07601","Allergic/hypersensitivity disorder [ICD-11: 4A80-4A8Z] Terminated"
"T07663","Hypertension [ICD-11: BA00-BA04] Approved"
"T07663","Innate/adaptive immunodeficiency [ICD-11: 4A00] Approved"
"T07663","Sexual dysfunction [ICD-11: HA00-HA01] Approved"
"T07663","Tonus and reflex abnormality [ICD-11: MB47] Approved"
"T07663","Colorectal cancer [ICD-11: 2B91] Phase 3"
"T07663","Chronic obstructive pulmonary disease [ICD-11: CA22] Phase 2"
"T07663","Raynaud phenomenon [ICD-11: BD42] Phase 2"
"T07663","Allergic/hypersensitivity disorder [ICD-11: 4A80-4A8Z] Discontinued in Phase 2"
"T07663","Angina pectoris [ICD-11: BA40] Discontinued in Phase 2"
